Dataset,Pruning_Type,Threads,CodeGen_Time,Execution_Time,Result_Count,Throughput,SearchSpace_Reduction
wiki,None,1,,0.0172367,608389,3.5296e+07,0.0
wiki,Static,1,,0.017579,608389,3.46089e+07,-1.00
wiki,Eager,1,,0.0174282,608389,3.49082e+07,-1.00
wiki,Online,1,,0.0168554,608389,3.60946e+07,3.00
wiki,CostModel,1,,0.0170682,608389,3.56447e+07,1.00
wiki,None,2,,0.0174893,608389,3.47863e+07,0.0
wiki,Static,2,FAILED,FAILED,0,0,0
wiki,Eager,2,,0.017422,608389,3.49206e+07,1.00
wiki,Online,2,,0.0175595,608389,3.46474e+07,0
wiki,CostModel,2,,0.0175233,608389,3.47188e+07,0
wiki,None,4,,0.0171451,608389,3.54847e+07,0.0
wiki,Static,4,,0.0178975,608389,3.3993e+07,-4.00
wiki,Eager,4,,0.0178431,608389,3.40966e+07,-4.00
wiki,Online,4,,0.0174671,608389,3.48305e+07,-1.00
wiki,CostModel,4,,0.0177014,608389,3.43696e+07,-3.00
wiki,None,6,,0.0183781,608389,3.3104e+07,0.0
wiki,Static,6,,0.0172925,608389,3.51822e+07,6.00
wiki,Eager,6,,0.0183925,608389,3.3078e+07,0
wiki,Online,6,,0.0188288,608389,3.23116e+07,-2.00
wiki,CostModel,6,,0.0181063,608389,3.3601e+07,2.00
wiki,None,8,,0.0180587,608389,3.36896e+07,0.0
wiki,Static,8,,0.0172553,608389,3.52581e+07,5.00
wiki,Eager,8,,0.0167423,608389,3.63385e+07,8.00
wiki,Online,8,,0.0179946,608389,3.38095e+07,1.00
wiki,CostModel,8,,0.0175214,608389,3.47226e+07,3.00
wiki,None,12,,0.0197238,608389,3.08455e+07,0.0
wiki,Static,12,,0.0177701,608389,3.42366e+07,10.00
wiki,Eager,12,,0.0173713,608389,3.50228e+07,12.00
wiki,Online,12,,0.0183182,608389,3.32123e+07,8.00
wiki,CostModel,12,,0.0184502,608389,3.29747e+07,7.00
wiki,None,16,,0.0202756,608389,3.00059e+07,0.0
wiki,Static,16,,0.0183081,608389,3.32306e+07,10.00
wiki,Eager,16,,0.0184603,608389,3.29566e+07,9.00
wiki,Online,16,,0.0194995,608389,3.12003e+07,4.00
wiki,CostModel,16,,0.0174075,608389,3.49498e+07,15.00
enron,None,1,,0.0161974,727044,4.48864e+07,0.0
enron,Static,1,,0.0160741,727044,4.52307e+07,1.00
enron,Eager,1,,0.016748,727044,4.34107e+07,-3.00
enron,Online,1,,0.0154129,727044,4.71712e+07,5.00
enron,CostModel,1,,0.0158584,727044,4.58459e+07,3.00
enron,None,2,,0.0166372,727044,4.37e+07,0.0
enron,Static,2,,0.0160763,727044,4.52245e+07,4.00
enron,Eager,2,,0.0157764,727044,4.60844e+07,6.00
enron,Online,2,,0.0159941,727044,4.54571e+07,4.00
enron,CostModel,2,,0.0158993,727044,4.57282e+07,5.00
enron,None,4,,0.0159606,727044,4.55525e+07,0.0
enron,Static,4,,0.0163583,727044,4.44449e+07,-2.00
enron,Eager,4,,0.0161249,727044,4.50882e+07,-1.00
enron,Online,4,,0.0158395,727044,4.59006e+07,1.00
enron,CostModel,4,,0.0159605,727044,4.55526e+07,1.00
enron,None,6,,0.0165302,727044,4.39827e+07,0.0
enron,Static,6,,0.0160775,727044,4.52211e+07,3.00
enron,Eager,6,,0.0154949,727044,4.69216e+07,7.00
enron,Online,6,FAILED,FAILED,0,0,0
enron,CostModel,6,,0.0162263,727044,4.48065e+07,2.00
enron,None,8,,0.0162142,727044,4.484e+07,0.0
enron,Static,8,,0.016971,727044,4.28404e+07,-4.00
enron,Eager,8,,0.0161638,727044,4.49799e+07,1.00
enron,Online,8,,0.0156511,727044,4.64531e+07,4.00
enron,CostModel,8,,0.0156075,727044,4.65829e+07,4.00
enron,None,12,,0.0155267,727044,4.68254e+07,0.0
enron,Static,12,,0.0163005,727044,4.46027e+07,-4.00
enron,Eager,12,,0.0163119,727044,4.45715e+07,-5.00
enron,Online,12,,0.0162585,727044,4.47179e+07,-4.00
enron,CostModel,12,,0.0168356,727044,4.31849e+07,-8.00
enron,None,16,,0.0158677,727044,4.58192e+07,0.0
enron,Static,16,,0.0169885,727044,4.27964e+07,-7.00
enron,Eager,16,,0.0157026,727044,4.63008e+07,2.00
enron,Online,16,,0.0159138,727044,4.56863e+07,0
enron,CostModel,16,,0.0158125,727044,4.59789e+07,1.00
